Date,FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
2023-08-23,8/23/20238/23/20238/23/20238/23/20238/23/20238/23/20238/23/2023,DIS_WZ815DIS_BI322DIS_WZ815DIS_BI322DIS_WZ815DIS_BI322DIS_WZ815,ZONA_TE6662ZONA_JO8260ZONA_KZ9739ZONA_LZ0054ZONA_BU9391ZONA_LZ0054ZONA_LZ0054,42.0,NOCHE NOCHE NOCHE NOCHE NOCHE NOCHE NOCHE ,0.329,56747.87820000001,15026.454000000002,18792.0,5493.6678,245.28,110.88,24.0,0.0,0.0,120.0
2023-08-24,8/24/20238/24/20238/24/20238/24/20238/24/20238/24/2023,DIS_WZ815DIS_BI322DIS_BI322DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_QJ3408ZONA_LZ0054ZONA_LZ0054ZONA_FH0646ZONA_II9496ZONA_II9496,35.0,NOCHE NOCHE NOCHE NOCHE NOCHE NOCHE ,0.252,49276.3339,9182.833,16272.0,4906.8331,230.16000000000003,95.76,24.0,0.0,0.0,120.0
2023-08-25,8/25/20238/25/2023,DIS_WZ815DIS_WZ815,ZONA_KZ9739ZONA_VT1950,12.0,NOCHE NOCHE ,0.086,19003.62,0.0,6156.0,1756.38,103.2,36.0,12.0,0.0,0.0,60.0
2023-08-26,8/26/20238/26/20238/26/20238/26/20238/26/20238/26/20238/26/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_UW0189ZONA_VT1950ZONA_UW0189ZONA_WL5143ZONA_TS2876ZONA_UW0189ZONA_KQ1861,32.0,DIADIADIADIADIADIADIA,0.29400000000000004,50626.72,0.0,16416.0,4733.28,275.2,96.0,32.0,0.0,0.0,160.0
2023-08-27,8/27/20238/27/20238/27/20238/27/20238/27/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_WA1855ZONA_WP6729ZONA_BU9391ZONA_BU9391ZONA_WA1855,26.0,DIADIADIADIADIA,0.21000000000000002,41134.21,0.0,13338.0,3845.79,223.60000000000002,78.0,26.0,0.0,0.0,130.0
2023-08-28,8/28/20238/28/20238/28/20238/28/20238/28/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_EO7633ZONA_QD9356ZONA_QL6150ZONA_QL6150ZONA_KZ9739,30.0,DIADIADIADIADIA,0.24,47741.55,0.0,15390.0,4158.45,258.0,90.0,30.0,0.0,0.0,150.0
2023-08-29,8/29/20238/29/20238/29/2023,DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_IN0932ZONA_BU9391ZONA_IN0932,17.0,DIADIADIA,0.14100000000000001,27027.195,0.0,8721.0,2382.8050000000003,146.2,51.0,17.0,0.0,0.0,85.0
2023-08-30,8/30/20238/30/20238/30/20238/30/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_SW1866ZONA_KZ9739ZONA_BU9391ZONA_BU9391,22.0,DIADIADIADIA,0.157,34712.87,0.0,11286.0,3347.13,189.2,66.0,22.0,0.0,0.0,110.0
2023-08-31,8/31/20238/31/20238/31/20238/31/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_TW0447ZONA_UB8372ZONA_ON1645ZONA_ON1645,24.0,DIADIADIADIA,0.156,37858.44,0.0,12312.0,3661.56,206.4,72.0,24.0,0.0,0.0,120.0
2023-09-01,9/1/20239/1/20239/1/20239/1/20239/1/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_SW1866ZONA_SW1866ZONA_BU9391ZONA_BU9391ZONA_VT1950,26.0,DIADIADIADIADIA,0.185,40932.71,0.0,13338.0,4047.29,223.60000000000002,78.0,26.0,0.0,0.0,130.0
2023-09-02,9/2/20239/2/20239/2/20239/2/20239/2/20239/2/20239/2/2023,DIS_WZ815DIS_AL891DIS_AL891DIS_WZ815DIS_AL891DIS_WZ815DIS_WZ815,ZONA_RM6836ZONA_QI6446ZONA_QI6446ZONA_TK8573ZONA_QI6446ZONA_KO3060ZONA_SW1866,39.0,DIADIADIADIADIADIADIA,0.259,52802.1802,11149.504,20439.0,5745.5158,197.8,69.0,23.0,56.0,17.6,115.0
2023-09-03,9/3/20239/3/20239/3/20239/3/20239/3/20239/3/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_UN8712ZONA_UB8372ZONA_WP6729ZONA_SW1866ZONA_BU9391ZONA_BU9391,32.0,DIADIADIADIADIADIA,0.24,50527.52,0.0,16416.0,4832.4800000000005,275.2,96.0,32.0,0.0,0.0,160.0
2023-09-04,9/4/20239/4/20239/4/20239/4/20239/4/20239/4/2023,DIS_IO769DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_YI5008ZONA_TW5502ZONA_TW5502ZONA_TW5502ZONA_SW1866ZONA_SW1866,36.0,DIADIADIADIADIADIA,0.28800000000000003,55181.0274,4930.272,16650.0,4846.5006,268.08,97.56,30.0,0.0,0.0,150.0
2023-09-05,9/5/20239/5/20239/5/20239/5/20239/5/20239/5/20239/5/20239/5/2023,DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815DIS_IO769DIS_WZ815,ZONA_SW1866ZONA_SW1866ZONA_RM6836ZONA_FB8810ZONA_FB8810ZONA_VT1950ZONA_UH8052ZONA_VT1950,35.0,DIADIADIADIADIADIADIADIA,0.588,55244.5295,4108.56,16440.0,3428.4105,266.4,96.3,30.0,0.0,0.0,150.0
2023-09-06,9/6/20239/6/20239/6/20239/6/20239/6/20239/6/20239/6/2023,DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_BU9391ZONA_CT8062ZONA_CT8062ZONA_CT8062ZONA_SW1866ZONA_NQ2585ZONA_RY2764,39.0,DIADIADIADIADIADIANOCHE ,0.4074,64168.281899999994,0.0,19500.0,4549.7181,0.0,0.0,19.5,245.7,0.0,195.0
2023-09-07,9/7/20239/7/20239/7/20239/7/20239/7/20239/7/20239/7/20239/7/20239/7/20239/7/20239/7/2023,DIS_FO901DIS_BI322DIS_FO901DIS_YV593DIS_BI322DIS_FO901DIS_BI322DIS_BI322DIS_BI322DIS_FO901DIS_BI322,ZONA_NQ2585ZONA_KJ4860ZONA_SO7211ZONA_UP6736ZONA_KJ4860ZONA_TU5643ZONA_KJ4860ZONA_KJ4860ZONA_KJ4860ZONA_SW1866ZONA_KJ4860,60.8,DIADIADIADIADIANOCHE NOCHE NOCHE NOCHE NOCHE NOCHE ,0.64,77984.67864,30700.6104,25216.0,6729.91096,79.296,79.296,12.0,151.2,0.0,120.0
2023-09-08,9/8/20239/8/20239/8/20239/8/20239/8/20239/8/20239/8/2023,DIS_BI322DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_BI322,ZONA_II9496ZONA_PS7427ZONA_PS7427ZONA_DL9668ZONA_WN0775ZONA_BU9391ZONA_II9496,33.5,DIADIADIANOCHE NOCHE NOCHE NOCHE ,0.4,49385.88665,7930.628500000001,15420.0,3838.48485,20.52,20.52,12.0,151.2,0.0,120.0
2023-09-09,9/9/20239/9/20239/9/20239/9/20239/9/20239/9/2023,DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_UN8712ZONA_UN8712ZONA_QE4958ZONA_QE4958ZONA_FC2606ZONA_WA1043,34.0,DIADIADIADIANOCHE NOCHE ,0.33,55776.3846,0.0,17000.0,4131.615400000001,0.0,0.0,17.0,214.2,0.0,170.0
2023-09-10,9/10/20239/10/20239/10/20239/10/20239/10/20239/10/20239/10/20239/10/20239/10/2023,DIS_FO901DIS_FO901DIS_FO901DIS_MU573DIS_MU573DIS_XB915DIS_XB915DIS_FO901DIS_FO901,ZONA_WN0775ZONA_SW1866ZONA_SW1866ZONA_CI7262ZONA_CI7262ZONA_PS7427ZONA_PS7427ZONA_BU9391ZONA_QE4958,56.0,DIADIADIADIADIADIADIANOCHE NOCHE ,0.41400000000000003,81731.8844,13356.848,25160.0,7245.2676,34.56,34.56,41.0,260.15999999999997,0.0,200.0
2023-09-11,9/11/20239/11/20239/11/20239/11/20239/11/2023,DIS_XB915DIS_MU573DIS_XB915DIS_FO901DIS_FO901,ZONA_QM9826ZONA_CI7262ZONA_IK4341ZONA_FC2606ZONA_QE4958,25.0,DIADIADIANOCHE NOCHE ,0.227,39025.7115,2504.409,11580.0,3256.8795,6.48,6.48,28.5,145.4,0.0,110.0
2023-09-12,9/12/20239/12/20239/12/20239/12/20239/12/20239/12/20239/12/20239/12/2023,DIS_XB915DIS_XB915DIS_XB915DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_YJ2853ZONA_YJ2853ZONA_YJ2853ZONA_PS7427ZONA_PS7427ZONA_BU9391ZONA_BU9391ZONA_NN1387,38.0,DIADIADIANOCHE NOCHE NOCHE NOCHE NOCHE ,0.33499999999999996,61772.4327,0.0,18250.0,5281.0673,0.0,0.0,45.25,249.6,0.0,190.0
2023-09-13,9/13/20239/13/20239/13/20239/13/20239/13/20239/13/20239/13/20239/13/20239/13/20239/13/20239/13/2023,DIS_XB915DIS_BI322DIS_BI322DIS_BI322DIS_BI322DIS_KL084DIS_BI322DIS_FO901DIS_FO901DIS_FO901DIS_BI322,ZONA_YJ2853ZONA_PB2184ZONA_PB2184ZONA_PB2184ZONA_PB2184ZONA_CJ5569ZONA_PB2184ZONA_YV4779ZONA_YV4779ZONA_KZ9739ZONA_PB2184,60.0,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.486,76546.59382,30052.908000000003,24360.0,7569.158178000001,77.76,77.76,26.28,159.36,0.0,120.0
2023-09-14,9/14/20239/14/20239/14/20239/14/20239/14/2023,DIS_BI322DIS_KL084DIS_KL084DIS_FO901DIS_FO901,ZONA_PB2184ZONA_KC4210ZONA_KC4210ZONA_CO5949ZONA_IN8039,20.0,DIADIADIANOCHE NOCHE ,0.29500000000000004,32211.013441999996,1669.606,9420.0,2153.040558,4.32,4.32,12.780000000000001,117.47999999999999,0.0,90.0
2023-09-15,9/15/20239/15/20239/15/20239/15/20239/15/2023,DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_CO5949ZONA_BU9391ZONA_BU9391ZONA_BU9391ZONA_PS7427,24.0,DIANOCHE NOCHE NOCHE NOCHE ,0.325,40166.43964,0.0,11700.0,2467.220358,0.0,0.0,15.780000000000001,155.28,0.0,120.0
2023-09-16,9/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/20239/16/2023,DIS_KL084DIS_YV593DIS_YV593DIS_YV593DIS_KL084DIS_YV593DIS_YV593DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_PA0508ZONA_MQ9090ZONA_MQ9090ZONA_MQ9090ZONA_PA0508ZONA_MQ9090ZONA_MQ9090ZONA_YV4779ZONA_KZ9739ZONA_II9496ZONA_II9496ZONA_II9496ZONA_YV4779ZONA_CO5949,91.0,DIADIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE NOCHE NOCHE ,0.8099999999999999,128812.960751,32385.120000000003,37550.0,11088.069245,76.8,76.8,34.95,331.5,0.0,255.0
2023-09-17,9/17/20239/17/20239/17/20239/17/20239/17/20239/17/20239/17/20239/17/2023,DIS_KL084DIS_KL084DIS_KL084DIS_UE958DIS_KL084DIS_FO901DIS_UE958DIS_FO901,ZONA_CO5949ZONA_IN8039ZONA_QE4958ZONA_II9496ZONA_BU9391ZONA_BU9391ZONA_II9496ZONA_JG7284,36.0,DIADIADIADIADIANOCHE NOCHE NOCHE ,0.453,54390.186753999995,7041.951,16560.0,4370.642238,23.759999999999998,23.759999999999998,24.84,182.34,0.0,135.0
2023-09-18,9/18/20239/18/20239/18/20239/18/20239/18/20239/18/2023,DIS_KL084DIS_UE958DIS_KL084DIS_FO901DIS_UE958DIS_FO901,ZONA_YV4779ZONA_II9496ZONA_VF1404ZONA_YV4779ZONA_II9496ZONA_MO2366,34.0,DIADIADIANOCHE NOCHE NOCHE ,0.35,48737.11028,9389.268,15680.0,4251.341716,31.68,31.68,18.560000000000002,146.76,0.0,110.0
2023-09-19,9/19/20239/19/20239/19/20239/19/2023,DIS_UE958DIS_FO901DIS_FO901DIS_FO901,ZONA_II9496ZONA_II9496ZONA_II9496ZONA_NF8979,24.0,DIANOCHE NOCHE NOCHE ,0.29000000000000004,35934.351,4694.634,11640.0,2548.215,15.84,15.84,9.0,113.39999999999999,0.0,90.0
2023-09-20,9/20/20239/20/20239/20/20239/20/20239/20/20239/20/20239/20/2023,DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_FO901DIS_FO901DIS_FO901,ZONA_JG7284ZONA_II9496ZONA_UB8372ZONA_II9496ZONA_NF8979ZONA_ZE6271ZONA_YH7099,41.0,DIADIADIADIANOCHE NOCHE NOCHE ,0.39,60803.16132,8606.829,19240.0,5153.529676,29.04,29.04,22.560000000000002,197.16,0.0,150.0
2023-09-21,9/21/20239/21/20239/21/20239/21/20239/21/20239/21/20239/21/20239/21/2023,DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_YH7099ZONA_II9496ZONA_SX0882ZONA_II9496ZONA_NF9387ZONA_NF8979ZONA_QE4958ZONA_QE4958,39.0,DIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.442,60842.46506,4694.634,18540.0,4761.420936,15.84,15.84,24.060000000000002,216.06,0.0,165.0
2023-09-22,9/22/20239/22/20239/22/20239/22/20239/22/20239/22/20239/22/20239/22/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_QE4958ZONA_MU1421ZONA_ZE6271ZONA_ZE6271ZONA_LE4206ZONA_TS3357ZONA_TS3357ZONA_DR6543,39.0,DIADIADIANOCHE NOCHE NOCHE NOCHE NOCHE ,0.374,64733.17416,0.0,18600.0,5021.805834,0.0,0.0,30.84,257.94,0.0,195.0
2023-09-23,9/23/20239/23/20239/23/20239/23/20239/23/2023,DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901,ZONA_TS3357ZONA_TS3357ZONA_CT8062ZONA_BU9391ZONA_SX0882,30.0,DIADIANOCHE NOCHE NOCHE ,0.22599999999999998,49560.794,0.0,14400.0,3990.525996,0.0,0.0,22.560000000000002,197.16,0.0,150.0
2023-09-24,9/24/20239/24/20239/24/20239/24/20239/24/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901,ZONA_BU9391ZONA_DU6261ZONA_XU5397ZONA_NR7203ZONA_NR7203,30.0,DIADIADIANOCHE NOCHE ,0.26,50295.75942,0.0,14100.0,3601.220574,0.0,0.0,26.34,201.24,0.0,150.0
2023-09-25,9/25/20239/25/20239/25/20239/25/20239/25/20239/25/20239/25/2023,DIS_UE958DIS_KL084DIS_KL084DIS_UE958DIS_FO901DIS_FO901DIS_UE958,ZONA_II9496ZONA_NR7203ZONA_WF7596ZONA_II9496ZONA_KZ9739ZONA_KZ9739ZONA_II9496,36.0,DIADIADIANOCHE NOCHE NOCHE NOCHE ,0.354,50358.5846,10954.146,16560.0,4885.3893960000005,36.96,36.96,18.560000000000002,146.76,0.0,110.0
2023-09-26,9/26/20239/26/20239/26/20239/26/20239/26/20239/26/20239/26/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_UE958DIS_UE958,ZONA_QE4958ZONA_SX0882ZONA_QE4958ZONA_DL9668ZONA_SX0882ZONA_II9496ZONA_II9496,35.0,DIADIADIANOCHE NOCHE NOCHE NOCHE ,0.325,50510.670721999995,8606.829,16240.0,4874.020276,29.04,29.04,19.56,159.36,0.0,120.0
2023-09-27,9/27/20239/27/20239/27/20239/27/20239/27/20239/27/20239/27/20239/27/20239/27/20239/27/2023,DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_YV593DIS_KL084DIS_YV593DIS_UE958DIS_FO901DIS_UE958,ZONA_KZ9739ZONA_II9496ZONA_GK9764ZONA_II9496ZONA_YK9292ZONA_GV5586ZONA_YK9292ZONA_II9496ZONA_SW1866ZONA_II9496,53.5,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE ,0.5,69446.888915,24122.685,22930.0,7420.496081,73.68,73.68,22.21,156.46,0.0,115.0
2023-09-28,9/28/20239/28/20239/28/20239/28/20239/28/20239/28/20239/28/20239/28/20239/28/20239/28/20239/28/2023,DIS_KL084DIS_KL084DIS_KL084DIS_KL084DIS_MU573DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_FO901DIS_FO901,ZONA_XL4361ZONA_XL4361ZONA_SX0882ZONA_BU9391ZONA_UH8052ZONA_SX0882ZONA_II9496ZONA_IC6603ZONA_II9496ZONA_RQ9601ZONA_XL4361,58.5,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.6644,89739.757941,10641.4725,26670.0,6711.299553000001,34.92,34.92,43.29,305.94,0.0,225.0
2023-09-29,9/29/20239/29/20239/29/20239/29/20239/29/20239/29/20239/29/2023,DIS_KL084DIS_KL084DIS_UE958DIS_KL084DIS_KL084DIS_UE958DIS_FO901,ZONA_KZ9739ZONA_CO5949ZONA_II9496ZONA_UB8372ZONA_KZ9739ZONA_II9496ZONA_GV5586,42.0,DIADIADIADIADIANOCHE NOCHE ,0.362,62372.21176,9389.268,19080.0,5403.560232,31.68,31.68,30.12,205.32,0.0,150.0
2023-09-30,9/30/20239/30/20239/30/20239/30/20239/30/20239/30/20239/30/20239/30/20239/30/20239/30/2023,DIS_KL084DIS_KL084DIS_UE958DIS_KL084DIS_KL084DIS_KL084DIS_KL084DIS_KL084DIS_UE958DIS_FO901,ZONA_DX2828ZONA_GV5586ZONA_II9496ZONA_SW1866ZONA_KZ9739ZONA_GH0637ZONA_OE6748ZONA_GY5767ZONA_II9496ZONA_KP9013,52.0,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE ,0.736,81089.270168,9389.268,23580.0,4882.601822,31.68,31.68,41.42,275.12,0.0,200.0
2023-10-01,10/1/202310/1/202310/1/202310/1/202310/1/202310/1/202310/1/202310/1/202310/1/202310/1/202310/1/2023,DIS_UE958DIS_KL084DIS_KL084DIS_KL084DIS_UE958DIS_UE958DIS_KL084DIS_FO901DIS_FO901DIS_UE958DIS_UE958,ZONA_II9496ZONA_TT6663ZONA_KP9013ZONA_SW1866ZONA_II9496ZONA_II9496ZONA_SW1866ZONA_PQ5848ZONA_KZ9739ZONA_II9496ZONA_II9496,62.0,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.754,85686.750748,21908.292,28220.0,7065.977246,73.92,73.92,30.86,229.16,0.0,170.0
2023-10-02,10/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/202310/2/2023,DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_KL084DIS_UE958DIS_KL084DIS_KL084DIS_FO901DIS_UE958DIS_FO901DIS_UE958,ZONA_GV5586ZONA_II9496ZONA_KZ9739ZONA_II9496ZONA_KZ9739ZONA_II9496ZONA_KZ9739ZONA_AS9893ZONA_GY5767ZONA_II9496ZONA_PQ5848ZONA_II9496,63.0,DIADIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.68,86449.67292699999,21908.292,28670.0,8122.665069000001,73.92,73.92,31.990000000000002,236.14,0.0,175.0
2023-10-03,10/3/202310/3/202310/3/202310/3/202310/3/202310/3/202310/3/202310/3/202310/3/202310/3/2023,DIS_KL084DIS_YV593DIS_KL084DIS_BI843DIS_BI843DIS_KL084DIS_KL084DIS_FO901DIS_UE958DIS_FO901,ZONA_PK9046ZONA_AA7134ZONA_IY5020ZONA_XY9541ZONA_XY9541ZONA_GV5586ZONA_RH2384ZONA_IY5020ZONA_II9496ZONA_KZ9739,47.5,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE ,0.554,74482.27363,6643.179,22460.0,5568.287362,10.8,10.8,32.120000000000005,254.82000000000002,19.44,170.0
2023-10-04,10/4/202310/4/202310/4/202310/4/202310/4/202310/4/202310/4/202310/4/202310/4/202310/4/202310/4/2023,DIS_KL084DIS_KL084DIS_YV593DIS_KL084DIS_KL084DIS_YV593DIS_YV593DIS_FO901DIS_FO901DIS_FO901DIS_UE958,ZONA_SW1866ZONA_GY5767ZONA_GE2798ZONA_SW1866ZONA_GY5767ZONA_CI7262ZONA_GE2798ZONA_SX0882ZONA_IY5020ZONA_BF6671ZONA_II9496,53.5,DIADIADIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.551,82577.43586,9269.9385,23660.0,6794.565632,23.16,23.16,36.120000000000005,280.92,0.0,210.0
2023-10-05,10/5/202310/5/202310/5/202310/5/202310/5/202310/5/202310/5/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_GV5586ZONA_KZ9739ZONA_SW1866ZONA_SW1866ZONA_XY7610ZONA_SX0882ZONA_EN6949,40.0,DIADIADIANOCHE NOCHE NOCHE NOCHE ,0.377,66759.29706,0.0,19100.0,4757.682934,0.0,0.0,31.34,264.24,0.0,200.0
2023-10-06,10/6/202310/6/202310/6/202310/6/2023,DIS_KL084DIS_FO901DIS_FO901DIS_FO901,ZONA_SX0882ZONA_GV5586ZONA_CL6338ZONA_VT1950,24.0,DIANOCHE NOCHE NOCHE ,0.263,40191.03904,0.0,11700.0,2442.620958,0.0,0.0,15.780000000000001,155.28,0.0,120.0
2023-10-07,10/7/202310/7/202310/7/202310/7/202310/7/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901,ZONA_VT1950ZONA_KZ9739ZONA_MQ4897ZONA_GV5586ZONA_EC7559,30.0,DIADIADIANOCHE NOCHE ,0.314,50825.81382,0.0,14100.0,3071.166174,0.0,0.0,26.34,201.24,0.0,150.0
2023-10-08,10/8/202310/8/202310/8/202310/8/202310/8/202310/8/202310/8/202310/8/202310/8/2023,DIS_KL084DIS_KL084DIS_KL084DIS_KL084DIS_JN153DIS_KL084DIS_FO901DIS_FO901DIS_FO901,ZONA_AG6117ZONA_AG6117ZONA_SW1866ZONA_SW1866ZONA_GE2798ZONA_NR1591ZONA_II9496ZONA_KZ9739ZONA_KZ9739,48.0,DIADIADIADIADIADIANOCHE NOCHE NOCHE ,0.631,76572.231602,6557.584,21920.0,4552.8243919999995,21.84,16.0,33.120000000000005,268.32,0.0,180.0
2023-10-09,10/9/202310/9/202310/9/202310/9/202310/9/202310/9/202310/9/202310/9/202310/9/2023,DIS_KL084DIS_KL084DIS_JN153DIS_JN153DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_GV5586ZONA_SW1866ZONA_GE2798ZONA_GE2798ZONA_NR3030ZONA_NR3030ZONA_EN6949ZONA_EN6949ZONA_FW8467,47.0,DIADIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.652,70894.94132,11475.772,21060.0,4497.2666739999995,38.22,28.0,27.84,220.14,0.0,165.0
2023-10-10,10/10/202310/10/202310/10/202310/10/202310/10/2023,DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901,ZONA_XY7610ZONA_KZ9739ZONA_RA4867ZONA_KZ9739ZONA_KZ9739,30.0,DIADIANOCHE NOCHE NOCHE ,0.363,50880.38108,0.0,14400.0,2670.938916,0.0,0.0,22.560000000000002,197.16,0.0,150.0
2023-10-11,10/11/202310/11/202310/11/202310/11/202310/11/202310/11/202310/11/202310/11/202310/11/202310/11/2023,DIS_KL084DIS_KL084DIS_UE958DIS_KL084DIS_KL084DIS_KL084DIS_UE958DIS_UE958DIS_FO901DIS_FO901,ZONA_GV5586ZONA_TU5643ZONA_CI7262ZONA_AG6117ZONA_EN6949ZONA_GK4512ZONA_CI7262ZONA_CI7262ZONA_KZ9739ZONA_AA1184,56.5,DIADIADIADIADIADIADIADIANOCHE NOCHE ,0.664,81657.669602,16039.9995,25820.0,6276.070892,54.120000000000005,54.120000000000005,33.12,243.12,0.0,180.0
2023-10-12,10/12/202310/12/202310/12/202310/12/202310/12/202310/12/202310/12/2023,DIS_JN153DIS_JN153DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_UE958,ZONA_GE2798ZONA_GE2798ZONA_SW1866ZONA_SW1866ZONA_SW1866ZONA_SW1866ZONA_II9496,36.0,DIADIADIADIANOCHE NOCHE NOCHE ,0.49,53063.6684,9724.599,16230.0,3719.152596,32.489999999999995,25.92,19.560000000000002,159.36,0.0,120.0
2023-10-13,10/13/202310/13/202310/13/202310/13/202310/13/202310/13/202310/13/202310/13/2023,DIS_KL084DIS_MU573DIS_KL084DIS_KL084DIS_FO901DIS_UE958DIS_FO901DIS_FO901,ZONA_AG6117ZONA_CI7262ZONA_GV5586ZONA_MD4145ZONA_KZ9739ZONA_II9496ZONA_KZ9739ZONA_KZ9739,38.5,DIADIADIADIANOCHE NOCHE NOCHE NOCHE ,0.44,62824.647370000006,2034.6435000000001,18080.0,4498.889124,5.880000000000001,5.880000000000001,29.34,239.04,0.0,180.0
2023-10-14,10/14/202310/14/202310/14/202310/14/202310/14/202310/14/2023,DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901DIS_FO901,ZONA_KZ9739ZONA_GV5586ZONA_WA1043ZONA_RS8708ZONA_PT2021ZONA_PT2021,27.0,DIADIANOCHE NOCHE NOCHE NOCHE ,0.43799999999999994,45898.62794,0.0,12900.0,2366.692056,0.0,0.0,21.060000000000002,178.26,0.0,135.0
2023-10-15,10/15/202310/15/202310/15/202310/15/202310/15/202310/15/202310/15/2023,DIS_KL084DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901DIS_FO901,ZONA_SW1866ZONA_YW7682ZONA_YW7682ZONA_AG6117ZONA_AG6117ZONA_KZ9739ZONA_GV5586,39.0,DIADIADIADIANOCHE NOCHE NOCHE ,0.505,66709.16638,0.0,18300.0,3391.4736120000002,0.0,0.0,34.620000000000005,262.02,0.0,195.0
2023-10-16,10/16/202310/16/202310/16/202310/16/202310/16/2023,DIS_KL084DIS_KL084DIS_KL084DIS_FO901DIS_FO901,ZONA_TQ3968ZONA_YW7682ZONA_SW1866ZONA_YW7682ZONA_LY7182,27.0,DIADIADIANOCHE NOCHE ,0.313,45669.002351,0.0,12750.0,2769.147645,0.0,0.0,22.95,180.3,0.0,135.0
2023-10-17,10/17/202310/17/202310/17/202310/17/202310/17/202310/17/2023,DIS_KL084DIS_KL084DIS_WZ815DIS_WZ815DIS_WZ815DIS_WZ815,ZONA_KZ9739ZONA_JP5619ZONA_DL6815ZONA_GV5586ZONA_DW5172ZONA_DW5172,35.0,DIADIANOCHE NOCHE NOCHE NOCHE ,0.32,57264.242679999996,0.0,17199.0,4361.077316,197.8,69.0,36.56,83.76,0.0,175.0
