FECHA,Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
11/2/2023,4897.6407,0,1500,890,0,0,1.5,18.9,0,15
11/2/2023,4897.6407,0,1500,890,0,0,1.5,18.9,0,15
11/2/2023,9795.2814,0,3000,890,0,0,3,37.8,0,30
11/3/2023,2071.8018,1669.606,720,890,4.32,4.32,0,0,0,0
11/3/2023,10203.32554,0,2700,890,0,0,6.78,41.88,0,30
11/3/2023,3107.7027,2504.409,1080,890,6.48,6.48,0,0,0,0
11/3/2023,10203.32554,0,2700,890,0,0,6.78,41.88,0,30
11/3/2023,2589.75225,2087.0075,900,890,5.4,5.4,0,0,0,0
11/3/2023,10203.32554,0,2700,890,0,0,6.78,41.88,0,30
11/3/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/3/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/3/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/3/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/4/2023,5111.581431,0,1350,890,0,0,3.39,20.94,0,15
11/4/2023,10223.16286,0,2700,890,0,0,6.78,41.88,0,30
11/4/2023,10223.16286,0,2700,890,0,0,6.78,41.88,0,30
11/4/2023,10223.16286,0,2700,890,0,0,6.78,41.88,0,30
11/4/2023,10223.16286,0,2700,890,0,0,6.78,41.88,0,30
11/4/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/4/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/5/2023,10203.32554,0,2700,890,0,0,6.78,41.88,0,30
11/5/2023,5101.662771,0,1350,890,0,0,3.39,20.94,0,15
11/5/2023,1035.9009,834.803,360,890,2.16,2.16,0,0,0,0
11/5/2023,9842.8914,0,3000,890,0,0,3,37.8,0,30
11/5/2023,9842.8914,0,3000,890,0,0,3,37.8,0,30
11/5/2023,3280.9638,0,1000,890,0,0,1,12.6,0,10
11/5/2023,6561.9276,0,2000,890,0,0,2,25.2,0,20
11/6/2023,8544.099035,0,2250,890,0,0,5.65,34.9,0,25
11/6/2023,8544.099035,0,2250,890,0,0,5.65,34.9,0,25
11/6/2023,8544.099035,0,2250,890,0,0,5.65,34.9,0,25
11/6/2023,10252.91884,0,2700,890,0,0,6.78,41.88,0,30
11/6/2023,10252.91884,0,2700,890,0,0,6.78,41.88,0,30
11/6/2023,10252.91884,0,2700,890,0,0,6.78,41.88,0,30
11/6/2023,9861.9354,0,3000,890,0,0,3,37.8,0,30
11/6/2023,4930.9677,0,1500,890,0,0,1.5,18.9,0,15
11/6/2023,4930.9677,0,1500,890,0,0,1.5,18.9,0,15
11/6/2023,9861.9354,0,3000,890,0,0,3,37.8,0,30
11/7/2023,8560.630135,0,2250,890,0,0,5.65,34.9,0,25
11/7/2023,9814.3254,0,3000,890,0,0,3,37.8,0,30
11/7/2023,4907.1627,0,1500,890,0,0,1.5,18.9,0,15
11/7/2023,4907.1627,0,1500,890,0,0,1.5,18.9,0,15
11/7/2023,4907.1627,0,1500,890,0,0,1.5,18.9,0,15
11/7/2023,4907.1627,0,1500,890,0,0,1.5,18.9,0,15
11/8/2023,8502.771285,0,2250,595.278715,0,0,5.65,34.9,0,25
11/8/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/8/2023,1553.85135,1252.2045,540,172.94415,3.24,3.24,0,0,0,0
11/8/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/8/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/8/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/8/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/8/2023,6530.1876,0,2000,517.8124,0,0,2,25.2,0,20
11/8/2023,9795.2814,0,3000,776.7186,0,0,3,37.8,0,30
11/9/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/9/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/9/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/10/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/10/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/10/2023,4945.2507,0,1500,340.7493,0,0,1.5,18.9,0,15
11/11/2023,10332.26812,0,2700,585.391878,0,0,6.78,41.88,0,30
11/11/2023,8610.223435,0,2250,487.826565,0,0,5.65,34.9,0,25
11/11/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/11/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/11/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/12/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/12/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/12/2023,1045.9709,834.803,360,105.2261,2.16,2.16,0,0,0,0
11/12/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/12/2023,9443.969464,0,2475,563.8855365,0,0,6.215,38.39,0,27.5
11/12/2023,6868.341428,0,1800,410.098572,0,0,4.52,27.92,0,0
11/12/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/12/2023,6625.4076,0,2000,422.5924,0,0,2,25.2,0,20
11/12/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/12/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/12/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/13/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/13/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/13/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/13/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/13/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/13/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/13/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/13/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/13/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/14/2023,10352.10544,0,2700,565.554558,0,0,6.78,41.88,0,30
11/14/2023,10352.10544,0,2700,565.554558,0,0,6.78,41.88,0,30
11/14/2023,8626.754535,0,2250,471.295465,0,0,5.65,34.9,0,25
11/14/2023,10352.10544,0,2700,565.554558,0,0,6.78,41.88,0,30
11/14/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/14/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/14/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/15/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/15/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/15/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/15/2023,6815.441908,0,1800,462.998092,0,0,4.52,27.92,0,20
11/15/2023,3113.7447,2504.409,1080,339.8463,6.48,6.48,0,0,0,0
11/15/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/15/2023,6815.441908,0,1800,462.998092,0,0,4.52,27.92,0,20
11/15/2023,0,0,2186,1312,0,0,0,0,0,0
11/15/2023,6549.2316,0,2000,498.7684,0,0,2,25.2,0,20
11/15/2023,9823.8474,0,3000,748.1526,0,0,3,37.8,0,30
11/15/2023,9823.8474,0,3000,748.1526,0,0,3,37.8,0,30
11/16/2023,522.98545,417.4015,180,52.61305,1.08,1.08,0,0,0,0
11/16/2023,10342.18678,0,2700,575.473218,0,0,6.78,41.88,0,30
11/16/2023,10342.18678,0,2700,575.473218,0,0,6.78,41.88,0,30
11/16/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/16/2023,4945.2507,0,1500,340.7493,0,0,1.5,18.9,0,15
11/16/2023,4945.2507,0,1500,340.7493,0,0,1.5,18.9,0,15
11/17/2023,10272.75616,0,2700,644.903838,0,0,6.78,41.88,0,30
11/17/2023,10272.75616,0,2700,644.903838,0,0,6.78,41.88,0,30
11/17/2023,0,0,546.5,328,0,0,0,0,0,0
11/17/2023,9852.4134,0,3000,719.5866,0,0,3,37.8,0,30
11/17/2023,9852.4134,0,3000,719.5866,0,0,3,37.8,0,30
11/17/2023,8210.3445,0,2500,599.6555,0,0,2.5,31.5,0,25
11/17/2023,4926.2067,0,1500,359.7933,0,0,1.5,18.9,0,15
11/18/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/18/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/18/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/18/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/18/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/18/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/19/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/19/2023,10282.67482,0,2700,634.985178,0,0,6.78,41.88,0,30
11/19/2023,10312.4308,0,2700,605.229198,0,0,6.78,41.88,0,30
11/19/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/19/2023,8234.1495,0,2500,575.8505,0,0,2.5,31.5,0,25
11/19/2023,9880.9794,0,3000,691.0206,0,0,3,37.8,0,30
11/20/2023,10282.67482,0,2700,634.985178,0,0,6.78,41.88,0,30
11/20/2023,10282.67482,0,2700,634.985178,0,0,6.78,41.88,0,30
11/20/2023,9785.7594,0,3000,786.2406,0,0,3,37.8,0,30
11/20/2023,9785.7594,0,3000,786.2406,0,0,3,37.8,0,30
11/20/2023,9785.7594,0,3000,786.2406,0,0,3,37.8,0,30
11/21/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/21/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/21/2023,8170.44975,6072.21,2400,1049.84025,14.4,14.4,0,0,0,0
11/21/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/21/2023,9861.9354,0,3000,710.0646,0,0,3,37.8,0,30
11/21/2023,9861.9354,0,3000,710.0646,0,0,3,37.8,0,30
11/22/2023,7659.717,6147.735,2925,1023.798,20.475,15,0,0,0,0
11/22/2023,10252.91884,0,2700,664.741158,0,0,6.78,41.88,0,30
11/22/2023,7659.717,6147.735,2925,1023.798,20.475,15,0,0,0,0
11/22/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/22/2023,7114.4892,5737.886,2730,990.1248,19.11,14,0,0,0,0
11/22/2023,1035.9009,834.803,360,115.2961,2.16,2.16,0,0,0,0
11/22/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/22/2023,9066.29295,0,2750,624.70705,0,0,2.75,34.65,0,27.5
11/22/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/23/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/23/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
11/23/2023,4399.9332,3238.512,1280,517.5548,7.68,7.68,0,0,0,0
11/23/2023,9890.5014,0,3000,681.4986,0,0,3,37.8,0,30
11/23/2023,4930.9677,0,1500,355.0323,0,0,1.5,18.9,0,15
11/23/2023,9861.9354,0,3000,710.0646,0,0,3,37.8,0,30
11/23/2023,9861.9354,0,3000,710.0646,0,0,3,37.8,0,30
11/23/2023,9861.9354,0,3000,710.0646,0,0,3,37.8,0,30
11/24/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/24/2023,1095.7473,809.628,320,133.6247,1.92,1.92,0,0,0,0
11/24/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/24/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/24/2023,10203.32554,0,2700,714.334458,0,0,6.78,41.88,0,30
11/25/2023,5468.1465,4048.14,1600,678.7135,9.6,9.6,0,0,0,0
11/25/2023,10243.00018,0,2700,674.659818,0,0,6.78,41.88,0,30
11/25/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/25/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/25/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/25/2023,10223.16286,0,2700,694.497138,0,0,6.78,41.88,0,30
11/25/2023,9919.0674,0,3000,652.9326,0,0,3,37.8,0,30
11/26/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/26/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/26/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/26/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/26/2023,10243.00018,0,2700,674.659818,0,0,6.78,41.88,0,30
11/26/2023,9842.8914,0,3000,729.1086,0,0,3,37.8,0,30
11/26/2023,9842.8914,0,3000,729.1086,0,0,3,37.8,0,30
11/26/2023,9871.4574,0,3000,700.5426,0,0,3,37.8,0,30
11/26/2023,9871.4574,0,3000,700.5426,0,0,3,37.8,0,30
11/27/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/27/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/27/2023,2044.5672,1639.396,780,271.0368,5.46,4,0,0,0,0
11/27/2023,10262.8375,0,2700,654.822498,0,0,6.78,41.88,0,30
11/27/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
11/27/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
11/27/2023,9985.7214,0,3000,586.2786,0,0,3,37.8,0,30
11/27/2023,9985.7214,0,3000,586.2786,0,0,3,37.8,0,30
11/27/2023,9957.1554,0,3000,614.8446,0,0,3,37.8,0,30
11/28/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
11/28/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
11/28/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
11/28/2023,9966.6774,0,3000,605.3226,0,0,3,37.8,0,30
11/28/2023,9966.6774,0,3000,605.3226,0,0,3,37.8,0,30
11/28/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/28/2023,9938.1114,0,3000,633.8886,0,0,3,37.8,0,30
11/29/2023,10332.26812,0,2700,585.391878,0,0,6.78,41.88,0,30
11/29/2023,10332.26812,0,2700,585.391878,0,0,6.78,41.88,0,30
11/29/2023,5166.134061,0,1350,292.695939,0,0,3.39,20.94,0,15
11/29/2023,10332.26812,0,2700,585.391878,0,0,6.78,41.88,0,30
11/29/2023,10332.26812,0,2700,585.391878,0,0,6.78,41.88,0,30
11/29/2023,9909.5454,0,3000,662.4546,0,0,3,37.8,0,30
11/29/2023,9909.5454,0,3000,662.4546,0,0,3,37.8,0,30
11/29/2023,9909.5454,0,3000,662.4546,0,0,3,37.8,0,30
11/30/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
11/30/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
11/30/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
11/30/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
11/30/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
11/30/2023,10004.7654,0,3000,567.2346,0,0,3,37.8,0,30
11/30/2023,10004.7654,0,3000,567.2346,0,0,3,37.8,0,30
11/30/2023,10004.7654,0,3000,567.2346,0,0,3,37.8,0,30
12/1/2023,10451.29204,0,2700,466.367958,0,0,6.78,41.88,0,30
12/1/2023,10451.29204,0,2700,466.367958,0,0,6.78,41.88,0,30
12/1/2023,10481.04802,0,2700,436.611978,0,0,6.78,41.88,0,30
12/1/2023,10481.04802,0,2700,436.611978,0,0,6.78,41.88,0,30
12/1/2023,10550.47864,0,2700,367.181358,0,0,6.78,41.88,0,30
12/1/2023,10550.47864,0,2700,367.181358,0,0,6.78,41.88,0,30
12/1/2023,10128.5514,0,3000,443.4486,0,0,3,37.8,0,30
12/1/2023,5064.2757,0,1500,221.7243,0,0,1.5,18.9,0,15
12/1/2023,10080.9414,0,3000,491.0586,0,0,3,37.8,0,30
12/1/2023,10080.9414,0,3000,491.0586,0,0,3,37.8,0,30
12/1/2023,8400.7845,0,2500,409.2155,0,0,2.5,31.5,0,25
12/2/2023,10451.29204,0,2700,466.367958,0,0,6.78,41.88,0,30
12/2/2023,10451.29204,0,2700,466.367958,0,0,6.78,41.88,0,30
12/2/2023,10401.69874,0,2700,515.961258,0,0,6.78,41.88,0,30
12/2/2023,6908.677312,0,1800,369.762688,0,0,4.52,27.92,0,20
12/2/2023,3454.338656,0,900,184.881344,0,0,2.26,13.96,0,10
12/2/2023,10363.01597,0,2700,554.644032,0,0,6.78,41.88,0,30
12/2/2023,9842.8914,0,3000,729.1086,0,0,3,37.8,0,30
12/2/2023,9842.8914,0,3000,729.1086,0,0,3,37.8,0,30
12/2/2023,9842.8914,0,3000,729.1086,0,0,3,37.8,0,30
12/3/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
12/3/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
12/3/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
12/3/2023,1045.9709,834.803,360,105.2261,2.16,2.16,0,0,0,0
12/3/2023,10471.12936,0,2700,446.530638,0,0,6.78,41.88,0,30
12/3/2023,10401.69874,0,2700,515.961258,0,0,6.78,41.88,0,30
12/3/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
12/3/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
12/3/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
12/4/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
12/4/2023,3306.3039,2428.884,960,381.8121,5.76,5.76,0,0,0,0
12/4/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
12/4/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
12/4/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
12/4/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
12/4/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
12/4/2023,10322.34946,0,2700,595.310538,0,0,6.78,41.88,0,30
12/4/2023,10302.51214,0,2700,615.147858,0,0,6.78,41.88,0,30
12/4/2023,6324.1614,5008.818,2160,583.0206,12.96,12.96,0,0,0,0
12/4/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
12/4/2023,5270.1345,4174.015,1800,485.8505,10.8,10.8,0,0,0,0
12/4/2023,10381.86142,0,2700,535.798578,0,0,6.78,41.88,0,30
12/5/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/5/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/5/2023,10060.8804,0,2700,550.1196,0,0,13.5,41.88,0,30
12/5/2023,6324.1614,5008.818,2160,583.0206,12.96,12.96,0,0,0,0
12/5/2023,3162.0807,2504.409,1080,291.5103,6.48,6.48,0,0,0,0
12/5/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/5/2023,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
12/5/2023,5229.8545,4174.015,1800,526.1305,10.8,10.8,0,0,0,0
12/6/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/6/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/6/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/6/2023,1054.0269,834.803,360,97.1701,2.16,2.16,0,0,0,0
12/6/2023,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
12/6/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
12/6/2023,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
12/6/2023,4191.9396,3339.212,1440,412.8484,8.64,8.64,0,0,0,0
12/6/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/6/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/7/2023,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
12/7/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/7/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/7/2023,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
12/7/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/7/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/7/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/7/2023,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
12/7/2023,8360.037,0,2250,482.463,0,0,11.25,34.9,0,25
12/7/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
12/7/2023,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
12/7/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
12/8/2023,9923.4288,0,2700,687.5712,0,0,13.5,41.88,0,30
12/8/2023,2733.279,2024.07,800,340.151,4.8,4.8,0,0,0,0
12/8/2023,9923.4288,0,2700,687.5712,0,0,13.5,41.88,0,30
12/8/2023,6237.7608,5008.818,2160,669.4212,12.96,12.96,0,0,0,0
12/8/2023,1093.3116,809.628,320,136.0604,1.92,1.92,0,0,0,0
12/8/2023,9923.4288,0,2700,687.5712,0,0,13.5,41.88,0,30
12/8/2023,9923.4288,0,2700,687.5712,0,0,13.5,41.88,0,30
12/8/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/8/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
12/8/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/9/2023,6326.5782,5008.818,2160,580.6038,12.96,12.96,0,0,0,0
12/9/2023,4217.7188,3339.212,1440,387.0692,8.64,8.64,0,0,0,0
12/9/2023,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
12/9/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
12/9/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
12/9/2023,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
12/9/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
12/9/2023,4204.0236,3339.212,1440,400.7644,8.64,8.64,0,0,0,0
12/10/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/10/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/10/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/10/2023,5204.6795,4174.015,1800,551.3055,10.8,10.8,0,0,0,0
12/10/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/10/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/10/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/10/2023,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
12/10/2023,6623.9496,0,1800,450.0504,0,0,9,27.92,0,20
12/11/2023,6623.9496,0,1800,450.0504,0,0,9,27.92,0,20
12/11/2023,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
12/11/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/11/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/11/2023,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/11/2023,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
12/11/2023,3122.8077,2504.409,1080,330.7833,6.48,6.48,0,0,0,0
12/11/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/11/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/11/2023,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
12/12/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/12/2023,1095.7473,809.628,320,133.6247,1.92,1.92,0,0,0,0
12/12/2023,2083.8858,1669.606,720,218.5082,4.32,4.32,0,0,0,0
12/12/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/12/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/12/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/12/2023,2083.8858,1669.606,720,218.5082,4.32,4.32,0,0,0,0
12/12/2023,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
12/12/2023,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
12/13/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/13/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/13/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/13/2023,9926.3124,0,2700,684.6876,0,0,13.5,41.88,0,30
12/13/2023,9926.3124,0,2700,684.6876,0,0,13.5,41.88,0,30
12/13/2023,6239.5734,5008.818,2160,667.6086,12.96,12.96,0,0,0,0
12/13/2023,9926.3124,0,2700,684.6876,0,0,13.5,41.88,0,30
12/13/2023,2079.8578,1669.606,720,222.5362,4.32,4.32,0,0,0,0
12/13/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/13/2023,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
12/14/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/14/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/14/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/14/2023,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
12/14/2023,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
12/14/2023,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
12/14/2023,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
12/14/2023,2604.85725,2087.0075,900,273.13525,5.4,5.4,0,0,0,0
12/14/2023,4982.3802,0,1350,323.1198,0,0,6.75,20.94,0,15
12/14/2023,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
12/14/2023,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
12/14/2023,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
12/14/2023,2081.8718,1669.606,720,220.5222,4.32,4.32,0,0,0,0
12/15/2023,8733.7313,5751.984,1470,748.3847,11.76,8.82,0,0,0,0
12/15/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/15/2023,3104.10225,2054.28,525,282.36775,4.2,3.15,0,0,0,0
12/15/2023,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
12/15/2023,5179.5045,4174.015,1800,576.4805,10.8,10.8,0,0,0,0
12/15/2023,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/15/2023,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/15/2023,9907.0884,0,2700,703.9116,0,0,13.5,41.88,0,30
12/15/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
12/15/2023,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
12/15/2023,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
